Nom du Médicament,URL,Image URL,Age minimal d'utilisation,Allaitement,Boîte,Classe thérapeutique,Code ATC,Composition,Conservation,Contres-indication(s),Convention de Vienne,Distributeur ou fabriquant,Dosage,Effets indésirable,Grossesse,Indication(s),Laboratoire détenteur de l'AMM dans le pays d'origine,Lien du Produit,Mises en garde,Nature du Produit,Notice en arabe,Notice en français,PPC,PPV,Particularité,Posologies et mode d'administration,Princeps,Prix hospitalier,Présentation,RCP,Risque potentiel de dépendance ou d’abus,Statut,Substance (s) psychoactive (s),Tableau,Tiers Payant
,https://medicament.ma/medicament/novoclin-250mg3125mg-poudre-pour-suspension-buvable-en-sachet/,,,,,"Antibiotique, pénicilline avec inhibiteur des bêtalactamases",J01CR02,Amoxicilline | Acide clavulanique,,,,NOVOPHARMA (https://medicament.ma/laboratoire/novopharma/),250 MG | 31.25 MG,,,,,,,Médicament,,,,42.90 dhs,,,,26.80 dhs,Boîte de 12,,,Commercialisé,,A,
,https://medicament.ma/medicament/novoclin-500-mg625mg-poudre-pour-suspension-buvable-en-sachet/,,,,,"Antibiotique, pénicilline avec inhibiteur des bêtalactamases",J01CR02,Amoxicilline | Acide clavulanique,,,,NOVOPHARMA (https://medicament.ma/laboratoire/novopharma/),500 MG | 62.5 MG,,,,,,,Médicament,,,,74.60 dhs,,,,46.60 dhs,Boîte de 12,,,Commercialisé,,A,
,https://medicament.ma/medicament/novofem-sous-distributeur-journalier-comprime-pellicules/,,,,,Progestatifs et estrogènes pour administration séquentielle,G03FB05,Estradiol | Noréthistérone,,,,LAPROPHAN (https://medicament.ma/laboratoire/laprophan/),1 MG | 1 MG,,,Traitement Hormonal Substitutif (THS) des symptômes liés à la carence estrogénique chez les femmes ménopausées dont les dernières règles remontent à plus de 6 mois. | Prévention de l'ostéoporose post-ménopausique chez la femme ayant un risque accru de fracture ostéoporotique et présentant une intolérance ou une contre-indication aux autres traitements indiqués dans la prévention de l'ostéoporose. | L’expérience de ce traitement chez les femmes âgées de plus de 65 ans est limitée.,,,,Médicament,,,,119.00 dhs,,,,,Boîte de 28,,,Commercialisé,,A,
,https://medicament.ma/medicament/novo-mix-30-flexpen-100-uml-suspension-injectable/,,,,,"Insulines et analogues pour injection, combinaison d’un analogue à action intermédiaire ou lente et d’un analogue à action rapide",A10AD05,Insuline asparte,Attention : 2° à 8°,,,LAPROPHAN (https://medicament.ma/laboratoire/laprophan/),100 U / ML,,,NovoMix est indiqué dans le traitement du diabète de l’adulte.,,,,Médicament,,,,559.00 dhs,,,,372.00 dhs,Boîte de 5 stylos pré/remplis de 3 ml,,,Commercialisé,,Aucun,
,https://medicament.ma/medicament/novo-mix-30-penfill-100-uml-suspension-injectable/,,,,,"Insulines et analogues pour injection, combinaison d’un analogue à action intermédiaire ou lente et d’un analogue à action rapide",A10AD05,Insuline asparte,Attention : 2° à 8°,,,LAPROPHAN (https://medicament.ma/laboratoire/laprophan/),100 U / ML,,,NovoMix est indiqué dans le traitement du diabète de l’adulte.,,,,Médicament,,,,489.00 dhs,,,Oui,325.00 dhs,Boîte de 5 cartouches 3 ml,,,Commercialisé,,Aucun,
,https://medicament.ma/medicament/novo-norm-05-mg-comprime-2/,,,,,"Antidiabétique, glinide",A10BX02,Repaglinide,,,,LAPROPHAN (https://medicament.ma/laboratoire/laprophan/),0.5 MG,,,"Le répaglinide est indiqué dans le traitement d'adultes atteints du diabète de type 2, lorsque le régime alimentaire, l'exercice physique et la perte de poids seuls ne suffisent pas à provoquer une baisse satisfaisante de la glycémie. | Le répaglinide peut être employé en association avec la metformine ou une thiazolidindione lorsqu'une monothérapie ne suffit pas à assurer une régulation satisfaisante de la glycémie. | Un traitement combiné au répaglinide et à l'insuline est indiqué chez les adultes atteints du diabète de type 2 chez lesquels les sulfonylurées ou le répaglinide seuls ne suffisent pas à obtenir un contrôle suffisant de la glycémie. | Le traitement doit être mené à titre de complément au régime alimentaire et à l'activité physique.",,,,,,,,166.40 dhs,,,,104.00 dhs,Boîte de 90,,,Commercialisé,,A,
,https://medicament.ma/medicament/novo-norm-1-mg-comprime/,,,,,"Antidiabétique, glinide",A10BX02,Repaglinide,,,,LAPROPHAN (https://medicament.ma/laboratoire/laprophan/),1 MG,,,"Le répaglinide est indiqué dans le traitement d'adultes atteints du diabète de type 2, lorsque le régime alimentaire, l'exercice physique et la perte de poids seuls ne suffisent pas à provoquer une baisse satisfaisante de la glycémie. | Le répaglinide peut être employé en association avec la metformine ou une thiazolidindione lorsqu'une monothérapie ne suffit pas à assurer une régulation satisfaisante de la glycémie. | Un traitement combiné au répaglinide et à l'insuline est indiqué chez les adultes atteints du diabète de type 2 chez lesquels les sulfonylurées ou le répaglinide seuls ne suffisent pas à obtenir un contrôle suffisant de la glycémie. | Le traitement doit être mené à titre de complément au régime alimentaire et à l'activité physique.",,,,Médicament,,,,52.50 dhs,,,Oui,32.80 dhs,Boîte de 30,,,Commercialisé,,A,
,https://medicament.ma/medicament/novo-norm-1-mg-comprime-2/,,,,,"Antidiabétique, glinide",A10BX02,Repaglinide,,,,LAPROPHAN (https://medicament.ma/laboratoire/laprophan/),1 MG,,,"Le répaglinide est indiqué dans le traitement d'adultes atteints du diabète de type 2, lorsque le régime alimentaire, l'exercice physique et la perte de poids seuls ne suffisent pas à provoquer une baisse satisfaisante de la glycémie. | Le répaglinide peut être employé en association avec la metformine ou une thiazolidindione lorsqu'une monothérapie ne suffit pas à assurer une régulation satisfaisante de la glycémie. | Un traitement combiné au répaglinide et à l'insuline est indiqué chez les adultes atteints du diabète de type 2 chez lesquels les sulfonylurées ou le répaglinide seuls ne suffisent pas à obtenir un contrôle suffisant de la glycémie. | Le traitement doit être mené à titre de complément au régime alimentaire et à l'activité physique.",,,,Médicament,,,,177.50 dhs,,,Oui,110.90 dhs,Boîte de 90,,,Commercialisé,,A,
,https://medicament.ma/medicament/novo-norm-2-mg-comprime-2/,,,,,"Antidiabétique, glinide",A10BX02,Repaglinide,,,,LAPROPHAN (https://medicament.ma/laboratoire/laprophan/),2 MG,,,"Le répaglinide est indiqué dans le traitement d'adultes atteints du diabète de type 2, lorsque le régime alimentaire, l'exercice physique et la perte de poids seuls ne suffisent pas à provoquer une baisse satisfaisante de la glycémie. | Le répaglinide peut être employé en association avec la metformine ou une thiazolidindione lorsqu'une monothérapie ne suffit pas à assurer une régulation satisfaisante de la glycémie. | Un traitement combiné au répaglinide et à l'insuline est indiqué chez les adultes atteints du diabète de type 2 chez lesquels les sulfonylurées ou le répaglinide seuls ne suffisent pas à obtenir un contrôle suffisant de la glycémie. | Le traitement doit être mené à titre de complément au régime alimentaire et à l'activité physique.",,,,Médicament,,,,196.50 dhs,,,Oui,122.80 dhs,Boîte de 90,,,Commercialisé,,A,
,https://medicament.ma/medicament/novo-rapid-flexpen-100-uml-solution-injectable/,,,,,Insuline humaine analogue à action rapide,A10AB05,Insuline Aspart,Attention : 2° à 8°,,,LAPROPHAN (https://medicament.ma/laboratoire/laprophan/),100 U / ML,,,"NovoRapid est indiqué dans le traitement du diabète de l’adulte, de l’adolescent et de l’enfant à partir | de 1 an.",,,,Médicament,,,,571.00 dhs,,,,379.00 dhs,Boîte de 5 stylos pré/remplis de 3 ml,,,Commercialisé,,Aucun,
,https://medicament.ma/medicament/novo-rapid-penfill-100-uml-solution-injectable/,,,,,Insuline humaine analogue à action rapide,A10AB05,Insuline Asparte,Attention : 2° à 8°,,,LAPROPHAN (https://medicament.ma/laboratoire/laprophan/),100 U / ML,,,"NovoRapid est indiqué dans le traitement du diabète de l’adulte, de l’adolescent et de l’enfant à partir | de 1 an.",,,,Médicament,,,,497.00 dhs,,,,330.00 dhs,Boîte de 5 cartouches de 3 ml,,,Commercialisé,,Aucun,
,https://medicament.ma/medicament/novortan-150-mg-comprime-pellicule/,,,,,Antagoniste sélectif des récepteurs de l'angiotensine II,C09CA04,Irbésartan,,,,NOVOPHARMA (https://medicament.ma/laboratoire/novopharma/),150 MG,,,"L’irbersartan est indiqué chez l’adulte dans le traitement de l’ hypertension artérielle essentielle. Il est également indiqué dans le traitement de l’atteinte rénale chez les patients adultes hypertendus diabétiques de type 2, dans le cadre de la prise en charge par un médicament antihypertenseur.",,,,Médicament,,,,116.00 dhs,,,,72.50 dhs,Boite de 30,,,Commercialisé,,A,
,https://medicament.ma/medicament/novortan-300-mg-comprime-pellicule/,,,,,Antagoniste sélectif des récepteurs de l'angiotensine II,C09CA04,Irbesartan,,,,NOVOPHARMA (https://medicament.ma/laboratoire/novopharma/),300 MG,,,"Traitement de l’hypertension artérielle essentielle. | Traitement de l’atteinte rénale chez les patients adultes hypertendus diabétiques de | type 2, dans le cadre de la prise en charge par un médicament antihypertenseur.",,,,Médicament,,,,145.00 dhs,,,,90.60 dhs,Boite de 30,,,Commercialisé,,A,
,https://medicament.ma/medicament/novortan-plus-300mg-12-5-mg-comprime-pellicule/,,,,,Antihypertenseur : Association de diurétique et de Antagoniste sélectif des récepteurs de l'angiotensine II,C09DA04,Irbesartan | Hydrchlorothiazide,,,,NOVOPHARMA (https://medicament.ma/laboratoire/novopharma/),300 MG | 12.5 MG,,,"Traitement de l'hypertension artérielle essentielle lorsque l'effet d'une monothérapie reste insuffisant. | Traitement initial en cas d'hypertension prononcée, lorsqu'un contrôle rapide de la pression artérielle (en termes de jours ou de semaines) est de première importance clinique. | Nature du Produit | Médicament",,,,,,,,158.20 dhs,,,,98.90 dhs,Boite de 30,,,Commercialisé,,A,
,https://medicament.ma/medicament/novortan-plus-300mg-25-mg-comprime-pellicule/,,,,,Antihypertenseur : Association de diurétique et de Antagoniste sélectif des récepteurs de l'angiotensine II,C09DA04,Irbesartan | Hydrchlorothiazide,,,,NOVOPHARMA (https://medicament.ma/laboratoire/novopharma/),300 MG  | 25 MG,,,"Traitement de l'hypertension artérielle essentielle lorsque l'effet d'une monothérapie reste insuffisant. | Traitement initial en cas d'hypertension prononcée, lorsqu'un contrôle rapide de la pression artérielle (en termes de jours ou de semaines) est de première importance clinique. | Nature du Produit",,,,,,,,160.90 dhs,,,,100.50 dhs,Boite de 30,,,Commercialisé,,A,
,https://medicament.ma/medicament/novoseven-120-kui-poudre-pour-preparation-injectable/,,,,,Facteur de coagulation,B02BD08,Eptacog Alpha Active (R F Vii),,,,LAPROPHAN (https://medicament.ma/laboratoire/laprophan/),100 KUI,,,"NovoSeven est indiqué dans le traitement des épisodes hémorragiques et dans la prévention des | hémorragies survenant lors d’interventions chirurgicales ou de procédures invasives pour les groupes | de patients suivants : | • chez les patients ayant une hémophilie congénitale avec inhibiteurs dirigés contre les facteurs de | coagulation VIII ou IX de titre > 5 Unités Bethesda (UB) | • chez les patients ayant une hémophilie congénitale chez lesquels une forte réponse | anamnestique à l'administration de facteur VIII ou de facteur IX est prévisible | • chez les patients ayant une hémophilie acquise | • chez les patients ayant un déficit congénital en FVII | • chez les patients ayant une thrombasthénie de Glanzmann avec une absence de réponse | antérieure ou actuelle, aux transfusions plaquettaires, ou lorsque les plaquettes ne sont pas | rapidement disponibles.",,,,Médicament,,,,12396.00 dhs,,,Oui,12161.00 dhs,Flacon poudre et kit d'injection,,,Commercialisé,,A,
,https://medicament.ma/medicament/novoseven-240-kui-poudre-pour-preparation-injectable/,,,,,Facteur de coagulation,B02BD08,Eptacog Alpha Active (R F Vii),,,,LAPROPHAN (https://medicament.ma/laboratoire/laprophan/),50 KUI,,,"NovoSeven est indiqué dans le traitement des épisodes hémorragiques et dans la prévention des | hémorragies survenant lors d’interventions chirurgicales ou de procédures invasives pour les groupes | de patients suivants : | • chez les patients ayant une hémophilie congénitale avec inhibiteurs dirigés contre les facteurs de | coagulation VIII ou IX de titre > 5 Unités Bethesda (UB) | • chez les patients ayant une hémophilie congénitale chez lesquels une forte réponse | anamnestique à l'administration de facteur VIII ou de facteur IX est prévisible | • chez les patients ayant une hémophilie acquise | • chez les patients ayant un déficit congénital en FVII | • chez les patients ayant une thrombasthénie de Glanzmann avec une absence de réponse | antérieure ou actuelle, aux transfusions plaquettaires, ou lorsque les plaquettes ne sont pas | rapidement disponibles.",,,,Médicament,,,,6398.00 dhs,,,Oui,6174.00 dhs,Flacon Poudre et kit d'injection,,,Commercialisé,,A,
,https://medicament.ma/medicament/noxidem-10-mg-comprime-pellicule-secable/,,,,,Hypnotique,N05CF02,Zolpidem,,,Tableau IV,SOTHEMA (https://medicament.ma/laboratoire/sothema/),10 MG,,,"Les indications sont limitées à un traitement à court-terme des troubles sévères du sommeil chez l’adulte : | - insomnie occasionnelle, | - insomnie transitoire.",,,,,,,,42.00 dhs,,,,26.20 dhs,Boite de 20,,Oui,Commercialisé,Oui,A,
,https://medicament.ma/medicament/nozinan-100-mg-comprime-pellicule-secable/,,,,,Antipsychotique,N05AA02,Lévomépromazine,,,,MAPHAR (https://medicament.ma/laboratoire/maphar/),100 MG,,,"- Etats psychotiques aigus. | Etats psychotiques chroniques (schizophrénies, délires chroniques non schizophréniques: délires paranoïaques, psychoses hallucinatoires chroniques). | · En association avec un antidépresseur, traitement de courte durée de certaines formes sévères d'épisode dépressif majeur. | Cette association ne peut se faire que pendant la période initiale du traitement, soit pendant 4 à 6 semaines.",,,,Médicament,,,,53.50 dhs,,,Oui,33.50 dhs,Boîte de 20,,,Commercialisé,Oui,A,
